id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
3401,Female,41,1,28,0,1-2 Year,Yes,28601,124,164,0
3402,Female,40,1,28,0,1-2 Year,Yes,38044,122,157,0
3403,Female,63,1,28,0,1-2 Year,Yes,52036,122,67,0
3404,Male,34,1,36,0,1-2 Year,Yes,2630,124,21,0
3405,Male,51,1,28,0,1-2 Year,Yes,37267,26,48,0
3406,Male,37,1,35,1,1-2 Year,No,30230,152,128,0
3407,Female,27,1,6,0,< 1 Year,No,2630,152,143,0
3408,Female,59,1,8,1,1-2 Year,No,44773,19,41,0
3409,Female,49,1,8,0,1-2 Year,Yes,40045,116,23,0
3410,Male,46,1,41,0,1-2 Year,Yes,38469,124,142,0
3411,Male,68,1,8,0,1-2 Year,Yes,2630,124,123,0
3412,Female,30,1,13,0,< 1 Year,Yes,19904,152,224,0
3413,Male,63,1,46,0,> 2 Years,Yes,44125,26,223,0
3414,Female,25,1,41,1,< 1 Year,No,21803,152,144,0
3415,Male,64,1,19,1,1-2 Year,No,35047,26,286,0
3416,Male,40,1,3,0,1-2 Year,Yes,2630,160,176,0
3417,Male,65,1,8,0,> 2 Years,Yes,40984,124,23,1
3418,Male,65,1,4,0,1-2 Year,Yes,2630,26,71,0
3419,Female,51,1,28,0,1-2 Year,Yes,26171,152,245,0
3420,Male,43,1,43,0,1-2 Year,Yes,36639,124,255,0
3421,Male,62,1,23,0,1-2 Year,Yes,21690,26,28,0
3422,Male,23,1,47,1,< 1 Year,No,27259,152,264,0
3423,Female,25,1,15,1,< 1 Year,No,27940,152,255,0
3424,Female,40,1,28,0,1-2 Year,Yes,36656,26,87,0
3425,Male,66,1,46,0,1-2 Year,Yes,28437,124,150,1
3426,Male,45,1,3,0,1-2 Year,Yes,23599,124,281,0
3427,Male,32,1,41,1,< 1 Year,No,35857,151,239,0
3428,Male,31,1,15,0,< 1 Year,No,29513,152,250,0
3429,Male,44,1,28,0,1-2 Year,Yes,34227,26,38,1
3430,Female,40,1,28,0,1-2 Year,Yes,40970,124,141,0
3431,Male,61,1,28,1,1-2 Year,No,50776,122,254,0
3432,Male,22,1,7,0,< 1 Year,Yes,53496,152,175,0
3433,Male,48,1,28,1,1-2 Year,No,62362,124,72,0
3434,Female,27,1,12,0,1-2 Year,Yes,29820,157,204,0
3435,Female,22,1,11,1,< 1 Year,No,31863,152,281,0
3436,Male,44,1,28,0,> 2 Years,Yes,2630,124,285,1
3437,Male,23,1,28,1,< 1 Year,No,43396,152,205,0
3438,Female,29,1,41,1,< 1 Year,No,40882,152,89,0
3439,Female,38,1,28,0,1-2 Year,Yes,23971,124,291,1
3440,Female,37,1,46,0,1-2 Year,Yes,18579,124,254,0
3441,Female,31,1,35,1,< 1 Year,No,29675,152,108,0
3442,Male,28,1,38,1,< 1 Year,No,31236,152,185,0
3443,Female,25,1,29,1,< 1 Year,No,37409,152,131,0
3444,Male,39,1,3,0,1-2 Year,Yes,34966,163,137,0
3445,Male,40,1,2,1,1-2 Year,No,30762,124,231,0
3446,Female,24,1,5,0,< 1 Year,Yes,29247,152,94,0
3447,Female,33,1,21,0,< 1 Year,Yes,37475,154,210,0
3448,Female,36,1,8,1,1-2 Year,No,34554,4,11,0
3449,Female,62,1,4,0,1-2 Year,Yes,27153,26,114,1
3450,Male,49,1,8,0,1-2 Year,No,41973,124,288,0
3451,Female,22,1,8,1,< 1 Year,No,38137,152,219,0
3452,Female,53,1,28,0,1-2 Year,Yes,34854,26,112,0
3453,Male,68,1,28,0,1-2 Year,Yes,45758,26,231,1
3454,Male,24,1,6,1,< 1 Year,No,46950,152,111,0
3455,Female,62,1,13,0,1-2 Year,Yes,2630,26,21,0
3456,Male,21,1,18,0,< 1 Year,Yes,48797,163,285,0
3457,Male,48,1,15,0,1-2 Year,No,30344,152,132,0
3458,Male,31,1,41,0,< 1 Year,Yes,67610,156,235,0
3459,Male,55,1,8,1,1-2 Year,No,27116,26,40,0
3460,Male,31,1,24,1,< 1 Year,No,22049,154,171,0
3461,Male,21,1,41,0,< 1 Year,Yes,27921,160,156,0
3462,Female,24,1,28,1,< 1 Year,No,40750,152,266,0
3463,Male,27,1,15,1,< 1 Year,No,32235,152,285,0
3464,Female,22,1,36,0,< 1 Year,Yes,34324,152,56,0
3465,Male,44,1,8,1,1-2 Year,No,29858,124,66,0
3466,Female,22,1,13,1,< 1 Year,No,26575,152,46,0
3467,Female,24,1,6,1,< 1 Year,No,22321,152,161,0
3468,Male,40,1,18,0,1-2 Year,Yes,2630,124,103,0
3469,Female,24,1,41,1,< 1 Year,No,46419,152,32,0
3470,Male,51,1,8,0,1-2 Year,Yes,60324,26,111,1
3471,Female,25,1,41,1,< 1 Year,No,51731,152,84,0
3472,Female,47,1,28,0,1-2 Year,Yes,27744,26,212,0
3473,Female,69,1,48,1,1-2 Year,No,2630,15,103,0
3474,Female,31,1,35,1,< 1 Year,No,28469,152,116,0
3475,Male,55,1,8,0,1-2 Year,No,41159,26,253,0
3476,Male,44,1,46,0,> 2 Years,Yes,2630,156,14,0
3477,Male,35,1,48,0,1-2 Year,Yes,2630,163,237,0
3478,Male,41,1,28,0,1-2 Year,Yes,32089,26,291,1
3479,Female,25,1,11,1,< 1 Year,No,26325,152,54,0
3480,Male,24,1,8,1,< 1 Year,No,28329,152,286,0
3481,Male,64,1,28,0,1-2 Year,Yes,52412,122,289,1
3482,Female,21,1,8,1,< 1 Year,No,32662,152,269,0
3483,Male,42,1,41,0,1-2 Year,Yes,2630,124,270,0
3484,Female,27,1,36,1,< 1 Year,No,35316,152,75,0
3485,Female,27,1,28,1,< 1 Year,No,39692,152,209,0
3486,Female,23,1,30,0,< 1 Year,Yes,27209,152,97,0
3487,Male,28,1,47,1,< 1 Year,No,24128,152,60,0
3488,Male,27,1,50,1,< 1 Year,No,2630,152,184,0
3489,Female,31,1,18,0,1-2 Year,Yes,2630,157,244,0
3490,Female,23,1,33,1,< 1 Year,No,26967,152,87,0
3491,Female,30,1,17,0,< 1 Year,Yes,37188,160,124,0
3492,Female,57,1,28,1,1-2 Year,No,45345,124,110,0
3493,Male,49,1,5,0,1-2 Year,Yes,21114,124,196,0
3494,Male,23,1,46,1,< 1 Year,No,21579,152,66,0
3495,Female,39,1,46,0,1-2 Year,Yes,27604,124,251,0
3496,Male,39,1,28,0,1-2 Year,Yes,28413,124,199,0
3497,Female,63,1,28,1,1-2 Year,No,37568,124,115,0
3498,Male,55,1,28,0,1-2 Year,Yes,45506,124,35,0
3499,Female,66,1,28,0,1-2 Year,Yes,67560,24,183,0
3500,Male,53,1,15,1,1-2 Year,No,40590,124,142,0
3501,Male,22,1,30,0,< 1 Year,Yes,31924,152,182,0
3502,Male,39,1,28,0,1-2 Year,Yes,2630,122,269,1
3503,Female,30,1,49,0,< 1 Year,Yes,29537,152,116,0
3504,Female,52,1,28,1,1-2 Year,No,24127,26,204,0
3505,Female,41,1,48,0,> 2 Years,Yes,2630,124,222,0
3506,Female,56,1,28,0,> 2 Years,Yes,53711,26,197,0
3507,Male,26,1,11,1,< 1 Year,No,30966,152,27,0
3508,Male,32,1,13,0,< 1 Year,Yes,26171,124,110,0
3509,Male,50,1,28,0,1-2 Year,Yes,39328,26,125,0
3510,Female,42,1,0,1,1-2 Year,No,2630,26,38,0
3511,Male,23,1,46,1,< 1 Year,No,25189,152,41,0
3512,Female,23,1,28,0,< 1 Year,Yes,45662,124,254,0
3513,Female,53,1,28,0,1-2 Year,Yes,31874,23,262,0
3514,Female,29,1,28,1,1-2 Year,Yes,2630,156,158,0
3515,Male,24,1,3,1,< 1 Year,No,37809,152,95,0
3516,Male,70,1,28,1,1-2 Year,No,43251,26,286,0
3517,Female,37,1,8,0,1-2 Year,Yes,37810,124,34,0
3518,Female,44,1,28,1,1-2 Year,No,2630,124,283,0
3519,Male,46,1,24,1,1-2 Year,No,35238,124,38,0
3520,Female,61,1,28,0,1-2 Year,Yes,36690,26,242,0
3521,Male,39,1,28,0,1-2 Year,Yes,29743,124,261,0
3522,Female,26,1,36,1,< 1 Year,No,29953,152,256,0
3523,Female,28,1,30,1,< 1 Year,No,35743,152,89,0
3524,Female,24,1,30,1,< 1 Year,No,35122,152,200,0
3525,Female,24,1,35,1,< 1 Year,No,23005,152,144,0
3526,Male,20,1,45,1,< 1 Year,No,19604,160,130,0
3527,Female,39,1,41,0,1-2 Year,Yes,39237,124,257,0
3528,Male,47,1,9,0,1-2 Year,Yes,26026,124,247,0
3529,Female,42,1,28,0,1-2 Year,Yes,36806,124,143,1
3530,Male,51,1,25,0,1-2 Year,Yes,34096,124,90,0
3531,Male,65,1,50,0,1-2 Year,Yes,30928,8,112,0
3532,Male,64,1,29,1,1-2 Year,No,34147,26,88,0
3533,Male,76,1,8,0,> 2 Years,Yes,31091,124,227,0
3534,Female,22,1,30,1,< 1 Year,No,36350,152,292,0
3535,Female,24,1,45,1,< 1 Year,No,26591,152,277,0
3536,Male,21,1,50,0,< 1 Year,Yes,45124,160,104,0
3537,Female,42,1,28,0,1-2 Year,Yes,37541,26,198,1
3538,Male,40,1,8,1,1-2 Year,Yes,2630,124,246,0
3539,Male,40,1,28,0,1-2 Year,Yes,35610,122,295,0
3540,Male,31,1,33,0,< 1 Year,Yes,32984,152,222,0
3541,Female,44,1,28,0,1-2 Year,Yes,32195,124,101,1
3542,Male,57,1,8,0,1-2 Year,Yes,33057,26,77,1
3543,Female,70,1,15,0,1-2 Year,Yes,34808,25,171,1
3544,Male,23,1,15,1,< 1 Year,No,33700,152,267,0
3545,Male,50,1,8,0,1-2 Year,Yes,35754,25,109,0
3546,Male,25,1,14,1,< 1 Year,No,31306,152,286,0
3547,Male,48,1,28,0,1-2 Year,Yes,39101,124,200,0
3548,Male,26,1,21,1,< 1 Year,No,40881,152,189,0
3549,Female,52,1,28,0,1-2 Year,Yes,31295,13,209,0
3550,Female,47,1,36,0,1-2 Year,Yes,2630,157,239,1
3551,Female,28,1,30,1,< 1 Year,No,32645,152,179,0
3552,Female,42,1,45,0,1-2 Year,Yes,37015,124,46,0
3553,Male,22,1,35,1,< 1 Year,No,25642,152,23,0
3554,Female,38,1,8,0,1-2 Year,Yes,32271,71,127,0
3555,Male,61,1,3,0,1-2 Year,Yes,22940,124,21,0
3556,Male,47,1,28,0,1-2 Year,Yes,31873,26,144,1
3557,Female,23,1,36,0,< 1 Year,Yes,53581,26,52,0
3558,Female,65,1,28,1,1-2 Year,No,46296,122,64,0
3559,Female,23,1,5,0,< 1 Year,Yes,36206,152,52,0
3560,Male,25,1,15,0,< 1 Year,No,33262,152,221,0
3561,Female,23,1,37,0,< 1 Year,Yes,28334,152,171,0
3562,Male,55,1,6,0,1-2 Year,Yes,29638,26,133,0
3563,Male,51,1,40,0,1-2 Year,Yes,26663,26,41,0
3564,Female,26,1,41,1,< 1 Year,No,27095,152,56,0
3565,Female,27,1,37,1,< 1 Year,No,2630,160,47,0
3566,Male,23,1,28,0,< 1 Year,Yes,60045,152,25,0
3567,Female,23,1,26,0,< 1 Year,No,30984,151,276,0
3568,Male,42,1,28,0,1-2 Year,Yes,29961,163,152,0
3569,Female,24,1,18,1,< 1 Year,No,24070,152,233,0
3570,Female,51,1,11,0,1-2 Year,Yes,2630,26,54,1
3571,Male,50,1,28,0,1-2 Year,Yes,2630,124,211,0
3572,Female,26,1,41,1,< 1 Year,No,29617,152,226,0
3573,Male,26,1,46,1,< 1 Year,No,23720,152,84,0
3574,Male,25,1,11,0,< 1 Year,Yes,36182,163,144,1
3575,Male,49,1,28,0,> 2 Years,Yes,2630,3,266,0
3576,Male,54,1,41,0,1-2 Year,Yes,58685,26,29,0
3577,Female,38,1,24,1,1-2 Year,No,2630,26,180,0
3578,Male,71,1,28,0,1-2 Year,Yes,29061,26,217,0
3579,Female,79,1,28,0,1-2 Year,Yes,2630,122,18,0
3580,Female,23,1,47,1,< 1 Year,No,43288,26,115,0
3581,Female,47,1,28,0,> 2 Years,Yes,56962,3,162,0
3582,Female,45,1,28,1,1-2 Year,No,52168,124,111,0
3583,Female,23,1,22,0,< 1 Year,No,2630,152,275,0
3584,Female,24,1,17,1,< 1 Year,No,29960,152,237,0
3585,Female,42,1,28,0,1-2 Year,Yes,51974,124,72,0
3586,Female,49,1,28,1,1-2 Year,No,55130,26,49,0
3587,Male,68,1,28,0,1-2 Year,Yes,50019,55,287,1
3588,Female,23,1,46,1,< 1 Year,No,28662,152,28,0
3589,Female,41,1,28,0,1-2 Year,Yes,28916,124,45,1
3590,Male,26,1,50,1,< 1 Year,No,27901,152,246,0
3591,Female,55,1,28,0,1-2 Year,Yes,50937,26,136,0
3592,Male,43,1,28,0,1-2 Year,Yes,35013,26,101,0
3593,Male,23,1,41,0,< 1 Year,No,2630,26,70,0
3594,Female,24,1,13,1,< 1 Year,No,26148,152,35,0
3595,Male,51,1,28,0,1-2 Year,Yes,53002,26,184,0
3596,Female,27,1,28,1,< 1 Year,No,48801,152,77,0
3597,Male,61,1,18,0,1-2 Year,Yes,36382,26,287,1
3598,Male,58,1,28,0,1-2 Year,Yes,35738,13,291,0
3599,Male,63,1,6,1,1-2 Year,No,32570,26,241,0
3600,Female,79,1,28,0,1-2 Year,Yes,33281,26,263,0
3601,Female,23,1,8,1,< 1 Year,No,33625,26,281,0
3602,Female,50,1,3,1,1-2 Year,No,2630,26,173,0
3603,Male,53,1,8,0,1-2 Year,Yes,68067,13,180,0
3604,Female,25,1,46,1,< 1 Year,No,26275,152,57,0
3605,Female,27,1,15,1,< 1 Year,No,33473,152,70,0
3606,Male,47,1,28,0,> 2 Years,Yes,61420,26,200,1
3607,Male,24,1,39,1,< 1 Year,No,27321,151,189,0
3608,Male,64,1,28,0,> 2 Years,Yes,52758,124,272,0
3609,Male,72,1,3,1,1-2 Year,No,26523,26,182,0
3610,Female,22,1,17,1,< 1 Year,No,25891,160,77,0
3611,Male,35,1,3,1,1-2 Year,No,21673,124,108,0
3612,Female,20,1,13,1,< 1 Year,No,19729,160,88,0
3613,Female,22,1,30,1,< 1 Year,No,29623,152,284,0
3614,Female,23,1,36,1,< 1 Year,No,29609,152,165,0
3615,Male,46,1,29,1,1-2 Year,No,42386,26,262,0
3616,Male,66,1,28,0,> 2 Years,Yes,65132,124,227,1
3617,Male,20,1,8,0,< 1 Year,Yes,28312,160,18,0
3618,Male,22,1,10,1,< 1 Year,No,15006,152,111,0
3619,Female,43,1,28,0,1-2 Year,Yes,45042,124,175,0
3620,Female,23,1,8,0,< 1 Year,No,35679,151,199,0
3621,Female,58,1,19,1,1-2 Year,Yes,42082,26,213,0
3622,Female,22,1,46,1,< 1 Year,No,25211,152,149,0
3623,Female,70,1,10,0,> 2 Years,Yes,27862,52,25,0
3624,Male,44,1,21,1,1-2 Year,No,25467,26,230,0
3625,Female,75,1,26,1,1-2 Year,No,27185,124,99,0
3626,Female,50,1,28,0,1-2 Year,Yes,38984,52,274,1
3627,Male,43,1,28,0,> 2 Years,Yes,37284,26,178,1
3628,Male,44,1,28,0,1-2 Year,Yes,2630,154,216,1
3629,Female,52,1,48,1,1-2 Year,No,2630,124,129,0
3630,Male,25,1,11,1,< 1 Year,No,21822,152,108,0
3631,Male,76,1,31,0,1-2 Year,Yes,2630,26,29,0
3632,Male,22,1,28,0,< 1 Year,Yes,42959,152,136,1
3633,Female,23,1,33,1,< 1 Year,No,27471,152,170,0
3634,Female,28,1,45,0,1-2 Year,Yes,38537,154,113,0
3635,Male,24,1,8,1,< 1 Year,No,2630,152,132,0
3636,Male,25,1,28,1,< 1 Year,No,60084,152,265,0
3637,Male,55,1,4,0,1-2 Year,Yes,2630,156,151,1
3638,Male,56,1,28,0,1-2 Year,Yes,49020,26,96,0
3639,Male,41,1,28,0,1-2 Year,Yes,43678,26,65,1
3640,Female,31,1,10,1,< 1 Year,No,28364,152,70,0
3641,Male,51,1,0,0,1-2 Year,No,2630,25,247,0
3642,Female,44,1,28,0,1-2 Year,Yes,2630,124,202,1
3643,Male,70,0,0,0,1-2 Year,Yes,2630,26,129,0
3644,Female,53,1,28,0,> 2 Years,Yes,30428,26,176,1
3645,Female,26,1,8,1,< 1 Year,No,46027,152,225,0
3646,Male,26,1,7,1,< 1 Year,No,2630,152,286,0
3647,Male,53,1,28,0,1-2 Year,Yes,38016,55,83,1
3648,Female,64,1,7,0,1-2 Year,Yes,55025,26,253,1
3649,Female,23,1,30,1,< 1 Year,No,34284,152,99,0
3650,Male,20,1,35,1,< 1 Year,No,32295,160,33,0
3651,Female,42,1,46,0,> 2 Years,Yes,31759,26,221,0
3652,Male,74,1,28,0,1-2 Year,No,30247,26,46,1
3653,Male,58,1,8,0,> 2 Years,Yes,31903,154,206,0
3654,Female,77,1,28,0,1-2 Year,Yes,2630,125,71,0
3655,Female,26,1,15,1,< 1 Year,No,33895,152,44,0
3656,Male,48,1,28,1,1-2 Year,No,35392,124,33,0
3657,Male,44,1,8,0,1-2 Year,Yes,35865,26,30,0
3658,Male,41,1,46,0,1-2 Year,Yes,43509,26,289,0
3659,Female,23,1,15,0,< 1 Year,Yes,37248,26,275,0
3660,Female,22,1,18,1,< 1 Year,No,32788,152,190,0
3661,Male,54,1,28,0,1-2 Year,Yes,51420,13,226,0
3662,Male,47,1,17,1,1-2 Year,No,94035,26,186,0
3663,Male,62,1,3,1,1-2 Year,No,33884,26,124,0
3664,Female,24,1,18,1,< 1 Year,No,28769,152,103,0
3665,Male,47,1,41,0,1-2 Year,Yes,36174,26,53,0
3666,Male,71,1,28,1,1-2 Year,Yes,63196,122,90,0
3667,Female,58,1,28,0,1-2 Year,Yes,57051,31,274,0
3668,Male,23,1,45,1,< 1 Year,No,33977,152,195,0
3669,Female,35,1,28,0,1-2 Year,Yes,48674,26,183,0
3670,Male,79,0,9,0,> 2 Years,Yes,44167,122,180,0
3671,Male,38,1,8,0,1-2 Year,Yes,39223,26,13,0
3672,Female,46,1,47,0,1-2 Year,Yes,24411,152,275,0
3673,Male,34,1,28,0,1-2 Year,Yes,39279,124,135,1
3674,Male,25,1,8,1,< 1 Year,No,48602,152,200,0
3675,Female,31,1,28,1,< 1 Year,No,55559,152,57,0
3676,Male,65,1,15,1,1-2 Year,No,37336,26,106,0
3677,Male,43,1,33,0,1-2 Year,Yes,2630,26,48,0
3678,Male,38,1,28,0,1-2 Year,Yes,46075,13,253,0
3679,Male,66,1,28,0,1-2 Year,Yes,86343,26,188,1
3680,Female,80,1,28,0,1-2 Year,Yes,49989,30,289,1
3681,Male,51,1,36,1,1-2 Year,No,38408,124,19,0
3682,Male,23,1,8,1,< 1 Year,No,72166,152,66,0
3683,Male,25,1,8,1,< 1 Year,No,34985,152,247,0
3684,Male,21,1,14,1,< 1 Year,No,31134,152,134,0
3685,Female,73,1,28,0,1-2 Year,Yes,49345,125,116,0
3686,Male,47,1,30,0,1-2 Year,Yes,27512,156,54,0
3687,Female,21,1,15,0,< 1 Year,Yes,2630,152,34,0
3688,Male,24,1,46,1,< 1 Year,No,39393,152,186,0
3689,Male,40,1,8,0,1-2 Year,Yes,34334,26,275,1
3690,Female,70,1,28,0,1-2 Year,Yes,104229,26,108,0
3691,Male,46,1,36,0,1-2 Year,No,2630,156,266,0
3692,Female,37,1,28,0,1-2 Year,Yes,33429,124,299,0
3693,Male,40,1,28,1,1-2 Year,No,25636,26,280,0
3694,Male,44,1,41,0,1-2 Year,Yes,58960,12,13,0
3695,Female,72,1,28,0,1-2 Year,Yes,40774,124,63,0
3696,Female,24,1,37,1,< 1 Year,No,36556,152,23,0
3697,Male,51,1,46,0,1-2 Year,Yes,32432,124,261,1
3698,Female,25,1,30,1,< 1 Year,No,31329,152,38,0
3699,Female,25,1,18,0,< 1 Year,Yes,2630,156,169,0
3700,Male,65,1,30,0,1-2 Year,Yes,20486,26,49,1
3701,Female,73,1,28,1,1-2 Year,No,49743,26,44,0
3702,Female,25,1,19,1,< 1 Year,No,30425,152,289,0
3703,Female,40,1,28,0,1-2 Year,Yes,33604,26,216,0
3704,Male,24,1,29,1,< 1 Year,No,31176,152,132,0
3705,Male,40,1,4,0,1-2 Year,Yes,31211,124,204,0
3706,Female,26,1,8,1,< 1 Year,No,2630,152,274,0
3707,Female,25,1,15,1,< 1 Year,No,29883,152,294,0
3708,Female,40,1,42,0,> 2 Years,Yes,2630,156,65,0
3709,Female,21,1,36,0,< 1 Year,Yes,38027,152,77,0
3710,Female,76,1,4,1,1-2 Year,No,25600,24,241,0
3711,Female,61,1,28,0,1-2 Year,Yes,44347,122,23,0
3712,Male,23,1,13,0,< 1 Year,Yes,25926,152,276,0
3713,Female,27,1,46,1,< 1 Year,No,2630,152,211,0
3714,Female,44,1,28,0,1-2 Year,Yes,35526,26,248,0
3715,Male,58,1,28,0,1-2 Year,No,45725,13,112,0
3716,Female,64,1,33,0,1-2 Year,Yes,42435,124,100,0
3717,Male,22,1,45,0,< 1 Year,Yes,55679,152,270,0
3718,Male,67,1,28,1,1-2 Year,No,49153,13,119,0
3719,Female,67,1,28,1,1-2 Year,No,59457,26,292,0
3720,Male,22,1,36,1,< 1 Year,No,33426,160,35,0
3721,Female,70,1,4,0,1-2 Year,Yes,41048,124,121,1
3722,Male,67,1,28,0,1-2 Year,Yes,46125,26,133,0
3723,Female,63,1,28,0,1-2 Year,Yes,55813,124,137,0
3724,Male,44,1,39,0,1-2 Year,Yes,2630,124,41,0
3725,Male,28,1,30,0,< 1 Year,Yes,2630,124,247,0
3726,Female,46,1,18,0,1-2 Year,Yes,2630,26,119,1
3727,Male,50,1,46,0,1-2 Year,Yes,31597,124,141,0
3728,Male,20,1,37,0,< 1 Year,Yes,35159,160,37,0
3729,Male,41,1,28,0,1-2 Year,Yes,38987,124,83,0
3730,Male,61,1,45,0,> 2 Years,Yes,20645,124,88,1
3731,Female,31,1,35,1,< 1 Year,No,30768,152,49,0
3732,Female,31,1,45,1,< 1 Year,No,2630,160,33,0
3733,Female,24,1,8,1,< 1 Year,No,58699,152,80,0
3734,Male,61,1,33,0,1-2 Year,Yes,38355,124,159,0
3735,Male,36,1,46,0,1-2 Year,Yes,30573,122,240,0
3736,Male,72,1,28,0,> 2 Years,Yes,42189,26,91,0
3737,Male,49,1,30,1,1-2 Year,No,23657,152,275,0
3738,Male,46,1,26,0,1-2 Year,Yes,31974,64,207,0
3739,Female,22,1,6,0,< 1 Year,Yes,22386,152,28,0
3740,Male,39,1,46,1,1-2 Year,No,2630,124,194,0
3741,Female,33,1,45,1,< 1 Year,No,28161,152,97,0
3742,Male,29,1,4,1,< 1 Year,No,30247,152,121,0
3743,Male,37,1,33,0,1-2 Year,Yes,25997,124,103,0
3744,Female,29,1,34,1,< 1 Year,No,36751,152,196,0
3745,Female,41,1,28,0,> 2 Years,Yes,51400,26,253,1
3746,Male,21,1,47,1,< 1 Year,No,34310,152,279,0
3747,Female,23,1,33,1,< 1 Year,No,33120,152,254,0
3748,Male,55,1,28,0,1-2 Year,Yes,45967,124,283,0
3749,Male,25,1,45,1,< 1 Year,No,29868,152,168,0
3750,Female,29,1,41,0,< 1 Year,Yes,21765,124,141,1
3751,Female,44,1,28,0,1-2 Year,Yes,40613,124,58,0
3752,Male,43,1,3,0,1-2 Year,Yes,2630,124,229,0
3753,Male,63,1,3,1,1-2 Year,Yes,2630,30,207,0
3754,Female,23,1,13,1,< 1 Year,No,21945,160,280,0
3755,Female,46,1,28,1,1-2 Year,No,40107,30,17,0
3756,Female,25,1,13,1,< 1 Year,No,22569,152,191,0
3757,Female,26,1,23,1,< 1 Year,No,2630,152,37,0
3758,Female,22,1,3,0,< 1 Year,Yes,24571,160,154,0
3759,Male,24,1,50,1,< 1 Year,No,2630,152,40,0
3760,Female,36,1,46,1,1-2 Year,No,24153,160,225,0
3761,Male,22,1,8,1,< 1 Year,No,38296,152,41,0
3762,Male,24,1,35,0,< 1 Year,No,22906,152,294,0
3763,Male,71,1,12,1,1-2 Year,No,40296,26,275,0
3764,Male,44,1,29,1,1-2 Year,Yes,2630,156,142,0
3765,Female,37,1,7,0,1-2 Year,Yes,2630,154,28,0
3766,Male,44,1,28,1,1-2 Year,No,2630,156,173,0
3767,Male,38,1,8,0,1-2 Year,Yes,42555,124,15,0
3768,Male,24,1,29,1,< 1 Year,No,24496,152,241,0
3769,Male,53,1,5,1,1-2 Year,No,40992,26,139,0
3770,Female,43,1,28,0,> 2 Years,Yes,38295,122,10,1
3771,Female,24,1,22,1,< 1 Year,No,25007,152,20,0
3772,Male,65,1,3,1,1-2 Year,No,34439,122,89,0
3773,Male,60,1,8,0,1-2 Year,No,2630,19,109,0
3774,Female,24,1,14,1,< 1 Year,No,69557,152,246,0
3775,Female,27,1,8,1,< 1 Year,No,22129,152,244,0
3776,Female,33,1,28,0,< 1 Year,Yes,49618,124,245,0
3777,Female,21,1,28,0,< 1 Year,Yes,49025,152,110,0
3778,Female,24,1,30,1,< 1 Year,No,2630,160,143,0
3779,Male,38,1,29,0,1-2 Year,Yes,29244,124,44,1
3780,Male,48,1,28,1,1-2 Year,No,32550,26,47,0
3781,Male,40,1,28,0,1-2 Year,Yes,30604,26,47,1
3782,Male,34,1,28,0,1-2 Year,No,29470,124,142,0
3783,Female,60,1,7,1,1-2 Year,No,69654,124,24,0
3784,Male,51,1,28,0,1-2 Year,Yes,34626,124,250,0
3785,Female,39,1,28,0,1-2 Year,Yes,39550,26,28,0
3786,Male,62,1,46,0,1-2 Year,Yes,29469,26,72,0
3787,Female,44,1,3,0,1-2 Year,No,37243,26,198,0
3788,Female,28,1,28,1,< 1 Year,No,26116,152,10,0
3789,Male,50,1,46,1,1-2 Year,No,24427,124,77,0
3790,Male,26,1,50,1,< 1 Year,No,35835,152,89,0
3791,Female,43,1,29,1,1-2 Year,No,2630,26,26,0
3792,Female,35,1,28,0,1-2 Year,No,32973,154,280,0
3793,Male,70,1,28,1,1-2 Year,No,41998,26,158,0
3794,Male,33,1,27,0,1-2 Year,Yes,2630,157,190,0
3795,Male,34,1,33,0,1-2 Year,Yes,35786,26,63,0
3796,Female,23,1,8,0,< 1 Year,Yes,27784,160,209,0
3797,Female,25,1,50,1,< 1 Year,No,42720,152,35,0
3798,Male,29,1,3,0,1-2 Year,No,37383,154,63,0
3799,Female,26,1,36,0,< 1 Year,Yes,2630,152,226,0
3800,Female,53,1,0,1,1-2 Year,No,2630,26,33,0
3801,Male,31,1,28,0,< 1 Year,Yes,2630,158,194,1
3802,Male,40,1,35,1,1-2 Year,No,2630,160,104,0
3803,Male,75,1,8,0,1-2 Year,Yes,36949,26,152,0
3804,Male,29,1,3,0,1-2 Year,Yes,2630,156,232,0
3805,Female,24,1,41,1,< 1 Year,No,29768,152,194,0
3806,Male,35,1,14,0,1-2 Year,No,2630,156,71,0
3807,Male,43,1,8,0,1-2 Year,Yes,32962,124,227,0
3808,Female,73,1,28,0,1-2 Year,Yes,27810,124,154,1
3809,Female,38,1,28,0,1-2 Year,Yes,31796,124,18,1
3810,Male,56,1,15,0,1-2 Year,Yes,2630,7,32,0
3811,Male,26,1,8,1,< 1 Year,No,61390,152,120,0
3812,Female,67,1,30,1,1-2 Year,No,2630,152,207,0
3813,Male,43,1,35,0,1-2 Year,No,29789,124,36,0
3814,Male,25,1,28,1,< 1 Year,No,48938,152,167,0
3815,Male,48,1,28,0,1-2 Year,Yes,81419,26,137,0
3816,Male,35,1,46,0,1-2 Year,Yes,29696,124,269,1
3817,Female,67,1,28,1,1-2 Year,No,50095,122,281,0
3818,Male,28,1,28,1,< 1 Year,No,38986,152,250,0
3819,Female,23,1,50,1,< 1 Year,No,33078,152,57,0
3820,Male,43,1,28,0,> 2 Years,Yes,41018,122,266,0
3821,Female,30,1,28,0,< 1 Year,Yes,22578,152,130,0
